Experiment,Model×Hyperparameter,Subject,N_Folds,Mean_Accuracy,Median_Accuracy,Min_Accuracy,Max_Accuracy,Std_Dev,N_Correctly_Classified,Pct_Correctly_Classified,Fold_Accuracies,Fold_IDs
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-24,2,0.4909,0.4909,0.4634,0.5185,0.0390,1,50.00,0.4634;0.5185,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-25,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-26,2,0.5753,0.5753,0.5185,0.6321,0.0803,2,100.00,0.5185;0.6321,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-27,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-28,2,0.5292,0.5292,0.5139,0.5446,0.0217,2,100.00,0.5139;0.5446,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-9_sub-12_sub-28_sub-44_sub-45_sub-51
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-29,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-3,1,0.4777,0.4777,0.4777,0.4777,0.0000,0,0.00,0.4777,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-30,1,0.4634,0.4634,0.4634,0.4634,0.0000,0,0.00,0.4634,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-31,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-32,1,0.6079,0.6079,0.6079,0.6079,0.0000,1,100.00,0.6079,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-33,1,0.5853,0.5853,0.5853,0.5853,0.0000,1,100.00,0.5853,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-34,1,0.5722,0.5722,0.5722,0.5722,0.0000,1,100.00,0.5722,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-35,4,0.5408,0.5385,0.5139,0.5722,0.0240,4,100.00,0.5372;0.5139;0.5722;0.5399,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-11_sub-34_sub-35_sub-37_sub-47_sub-56;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-36,1,0.6079,0.6079,0.6079,0.6079,0.0000,1,100.00,0.6079,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-37,1,0.5722,0.5722,0.5722,0.5722,0.0000,1,100.00,0.5722,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-38,1,0.6079,0.6079,0.6079,0.6079,0.0000,1,100.00,0.6079,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-39,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-4,1,0.6321,0.6321,0.6321,0.6321,0.0000,1,100.00,0.6321,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-40,1,0.6470,0.6470,0.6470,0.6470,0.0000,1,100.00,0.6470,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-41,2,0.5406,0.5406,0.5185,0.5627,0.0313,2,100.00,0.5627;0.5185,sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-42,1,0.4634,0.4634,0.4634,0.4634,0.0000,0,0.00,0.4634,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-43,2,0.5356,0.5356,0.4634,0.6079,0.1022,1,50.00,0.6079;0.4634,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46;sub-18_sub-24_sub-30_sub-42_sub-43_sub-48
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-44,4,0.5581,0.5536,0.5399,0.5853,0.0206,4,100.00,0.5446;0.5627;0.5853;0.5399,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-5_sub-22_sub-33_sub-44_sub-45_sub-58;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-45,2,0.5649,0.5649,0.5446,0.5853,0.0288,2,100.00,0.5446;0.5853,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51;sub-5_sub-22_sub-33_sub-44_sub-45_sub-58
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-46,1,0.6079,0.6079,0.6079,0.6079,0.0000,1,100.00,0.6079,sub-10_sub-32_sub-36_sub-38_sub-43_sub-46
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-47,3,0.5805,0.5722,0.5372,0.6321,0.0480,3,100.00,0.5372;0.5722;0.6321,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-11_sub-34_sub-35_sub-37_sub-47_sub-56;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-48,1,0.4634,0.4634,0.4634,0.4634,0.0000,0,0.00,0.4634,sub-18_sub-24_sub-30_sub-42_sub-43_sub-48
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-49,1,0.6470,0.6470,0.6470,0.6470,0.0000,1,100.00,0.6470,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-5,1,0.5853,0.5853,0.5853,0.5853,0.0000,1,100.00,0.5853,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-50,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-51,2,0.5111,0.5111,0.4777,0.5446,0.0473,1,50.00,0.4777;0.5446,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-9_sub-12_sub-28_sub-44_sub-45_sub-51
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-52,1,0.5185,0.5185,0.5185,0.5185,0.0000,1,100.00,0.5185,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-53,1,0.5185,0.5185,0.5185,0.5185,0.0000,1,100.00,0.5185,sub-15_sub-24_sub-26_sub-41_sub-52_sub-53
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-54,1,0.4777,0.4777,0.4777,0.4777,0.0000,0,0.00,0.4777,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-55,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-56,1,0.5722,0.5722,0.5722,0.5722,0.0000,1,100.00,0.5722,sub-11_sub-34_sub-35_sub-37_sub-47_sub-56
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-57,1,0.5372,0.5372,0.5372,0.5372,0.0000,1,100.00,0.5372,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-58,1,0.5853,0.5853,0.5853,0.5853,0.0000,1,100.00,0.5853,sub-5_sub-22_sub-33_sub-44_sub-45_sub-58
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-59,1,0.5139,0.5139,0.5139,0.5139,0.0000,1,100.00,0.5139,sub-14_sub-28_sub-35_sub-59_sub-60_sub-61
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-6,2,0.5935,0.5935,0.5399,0.6470,0.0757,2,100.00,0.6470;0.5399,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-60,4,0.5466,0.5383,0.4777,0.6321,0.0668,3,75.00,0.4777;0.5139;0.5627;0.6321,sub-3_sub-17_sub-23_sub-51_sub-54_sub-60;sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60;sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-61,3,0.5303,0.5372,0.5139,0.5399,0.0143,3,100.00,0.5372;0.5139;0.5399,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-14_sub-28_sub-35_sub-59_sub-60_sub-61;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-62,1,0.6321,0.6321,0.6321,0.6321,0.0000,1,100.00,0.6321,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-63,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-64,2,0.5935,0.5935,0.5399,0.6470,0.0757,2,100.00,0.6470;0.5399,sub-6_sub-15_sub-19_sub-40_sub-49_sub-64;sub-1_sub-6_sub-35_sub-44_sub-61_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-65,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-7,1,0.6321,0.6321,0.6321,0.6321,0.0000,1,100.00,0.6321,sub-4_sub-7_sub-26_sub-47_sub-60_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-8,2,0.5500,0.5500,0.5372,0.5627,0.0181,2,100.00,0.5372;0.5627,sub-8_sub-18_sub-35_sub-47_sub-57_sub-61;sub-2_sub-8_sub-18_sub-41_sub-44_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[100])",sub-9,1,0.5446,0.5446,0.5446,0.5446,0.0000,1,100.00,0.5446,sub-9_sub-12_sub-28_sub-44_sub-45_sub-51
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-1,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-10,1,0.6370,0.6370,0.6370,0.6370,0.0000,1,100.00,0.6370,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-11,1,0.6689,0.6689,0.6689,0.6689,0.0000,1,100.00,0.6689,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-12,1,0.5090,0.5090,0.5090,0.5090,0.0000,1,100.00,0.5090,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-13,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-14,3,0.5927,0.6068,0.4907,0.6808,0.0958,2,66.67,0.6808;0.6068;0.4907,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-7_sub-14_sub-22_sub-39_sub-40_sub-49
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-15,1,0.5928,0.5928,0.5928,0.5928,0.0000,1,100.00,0.5928,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-16,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-17,3,0.5588,0.5304,0.5090,0.6370,0.0686,3,100.00,0.6370;0.5090;0.5304,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60;sub-12_sub-17_sub-33_sub-40_sub-53_sub-64;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-18,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-19,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-2,1,0.6808,0.6808,0.6808,0.6808,0.0000,1,100.00,0.6808,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-20,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-21,1,0.6068,0.6068,0.6068,0.6068,0.0000,1,100.00,0.6068,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-22,1,0.4907,0.4907,0.4907,0.4907,0.0000,0,0.00,0.4907,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-23,1,0.7436,0.7436,0.7436,0.7436,0.0000,1,100.00,0.7436,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-24,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-25,1,0.5501,0.5501,0.5501,0.5501,0.0000,1,100.00,0.5501,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-26,1,0.6689,0.6689,0.6689,0.6689,0.0000,1,100.00,0.6689,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-27,2,0.6682,0.6682,0.5928,0.7436,0.1067,2,100.00,0.7436;0.5928,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-28,2,0.6469,0.6469,0.5501,0.7436,0.1368,2,100.00,0.7436;0.5501,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-29,1,0.5928,0.5928,0.5928,0.5928,0.0000,1,100.00,0.5928,sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-3,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-30,1,0.6370,0.6370,0.6370,0.6370,0.0000,1,100.00,0.6370,sub-10_sub-17_sub-30_sub-41_sub-44_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-31,1,0.5405,0.5405,0.5405,0.5405,0.0000,1,100.00,0.5405,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-32,1,0.6068,0.6068,0.6068,0.6068,0.0000,1,100.00,0.6068,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-33,1,0.5090,0.5090,0.5090,0.5090,0.0000,1,100.00,0.5090,sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-34,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-35,2,0.5349,0.5349,0.5304,0.5394,0.0064,2,100.00,0.5394;0.5304,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-36,2,0.5354,0.5354,0.5304,0.5405,0.0071,2,100.00,0.5405;0.5304,sub-9_sub-31_sub-36_sub-42_sub-45_sub-53;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-37,1,0.6689,0.6689,0.6689,0.6689,0.0000,1,100.00,0.6689,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-38,1,0.5394,0.5394,0.5394,0.5394,0.0000,1,100.00,0.5394,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-39,1,0.4907,0.4907,0.4907,0.4907,0.0000,0,0.00,0.4907,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-4,2,0.5910,0.5910,0.5131,0.6689,0.1102,2,100.00,0.5131;0.6689,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-4_sub-11_sub-26_sub-37_sub-45_sub-49
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-40,2,0.4999,0.4999,0.4907,0.5090,0.0130,1,50.00,0.4907;0.5090,sub-7_sub-14_sub-22_sub-39_sub-40_sub-49;sub-12_sub-17_sub-33_sub-40_sub-53_sub-64
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-41,2,0.5751,0.5751,0.5131,0.6370,0.0876,2,100.00,0.5131;0.6370,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-10_sub-17_sub-30_sub-41_sub-44_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-42,2,0.5268,0.5268,0.5131,0.5405,0.0194,2,100.00,0.5131;0.5405,sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-43,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-44,2,0.6589,0.6589,0.6370,0.6808,0.0309,2,100.00,0.6808;0.6370,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-10_sub-17_sub-30_sub-41_sub-44_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-45,3,0.6007,0.5928,0.5405,0.6689,0.0646,3,100.00,0.6689;0.5405;0.5928,sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53;sub-15_sub-27_sub-29_sub-45_sub-55_sub-62
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-46,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-47,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-48,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-49,4,0.5791,0.5784,0.4907,0.6689,0.0763,3,75.00,0.6068;0.6689;0.4907;0.5501,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-4_sub-11_sub-26_sub-37_sub-45_sub-49;sub-7_sub-14_sub-22_sub-39_sub-40_sub-49;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-5,1,0.5501,0.5501,0.5501,0.5501,0.0000,1,100.00,0.5501,sub-5_sub-25_sub-28_sub-49_sub-51_sub-56
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-50,2,0.5349,0.5349,0.5304,0.5394,0.0064,2,100.00,0.5394;0.5304,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-51,2,0.6469,0.6469,0.5501,0.7436,0.1368,2,100.00,0.7436;0.5501,sub-23_sub-27_sub-28_sub-51_sub-60_sub-64;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-52,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-53,3,0.5768,0.5405,0.5090,0.6808,0.0915,3,100.00,0.6808;0.5090;0.5405,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-12_sub-17_sub-33_sub-40_sub-53_sub-64;sub-9_sub-31_sub-36_sub-42_sub-45_sub-53
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-54,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-55,3,0.5542,0.5394,0.5304,0.5928,0.0337,3,100.00,0.5394;0.5928;0.5304,sub-6_sub-7_sub-35_sub-38_sub-50_sub-55;sub-15_sub-27_sub-29_sub-45_sub-55_sub-62;sub-17_sub-35_sub-36_sub-50_sub-55_sub-60
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-56,2,0.6155,0.6155,0.5501,0.6808,0.0924,2,100.00,0.6808;0.5501,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-5_sub-25_sub-28_sub-49_sub-51_sub-56
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-57,2,0.5599,0.5599,0.5131,0.6068,0.0662,2,100.00,0.6068;0.5131,sub-14_sub-21_sub-32_sub-49_sub-57_sub-65;sub-4_sub-6_sub-8_sub-41_sub-42_sub-57
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-58,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-59,0,N/A,N/A,N/A,N/A,N/A,0,N/A,N/A,No test data
PCA_L_6_Random,"MLP_(Neural_Network) (activation=tanh, alpha=0.1, sizes=[150, 50])",sub-6,3,0.5778,0.5394,0.5131,0.6808,0.0902,3,100.00,0.6808;0.5131;0.5394,sub-2_sub-6_sub-14_sub-44_sub-53_sub-56;sub-4_sub-6_sub-8_sub-41_sub-42_sub-57;sub-6_sub-7_sub-35_sub-38_sub-50_sub-55
